ID,User,rating,date,review
1,hgiang88888,tất cả,"2024-06-10 12:31 | Phân loại hàng: - BE,L(59-68kg,1m63-1m72","hgiang888882024-06-10 12:31 | Phân loại hàng: - BE,L(59-68kg,1m63-1m72Chất liệu: tốtMàu sắc: beĐúng với mô tả: chuẩnÁo đẹp còn tem mác đầy đủ,chất vải thì dày dặn,mềm mịn,chi tiết may không có lỗi hay thừa chỉ,quá ổn số với giá tiền 0:16  phản hồi của Người Bán♥️ Cloudzy rất vui khi mang lại sự hài lòng cho quý khách hàng. Cảm ơn hgiang88888 đã tin tưởng mua hàng tại shop. Hy vọng được phục vụ bạn trong những đơn hàng tiếp theo ạ. Chúc bạn và gia đình nhiều niềm vui và sức khoẻ ạ. 😘 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁5báo cáo"
1,n*****1,tất cả,"2024-07-10 11:23 | Phân loại hàng: - ĐEN,M(40-58kg,1m40-1m62)","n*****12024-07-10 11:23 | Phân loại hàng: - ĐEN,M(40-58kg,1m40-1m62)Đúng với mô tả: đúngMàu sắc: đenGiao hàng nhanh, shipper thân thiện, áo đúng size, shop tư vấn nhiệt tình, lần sau sẽ ủng hộ shoppp 0:15  phản hồi của Người Bán❤ Cloudzy cảm ơn ngathuy2021 đã tin tưởng và sử dụng sản phẩm của shop. Những đánh giá của bạn là động lực để shop cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. Shop kính chúc quý khách hàng nhiều sức khỏe và niềm vui😘. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁1báo cáo"
1,pdthien1402,tất cả,"2024-07-02 17:47 | Phân loại hàng: - HỒNG PASTEL,M(40-58kg,1m40-1m62)","pdthien14022024-07-02 17:47 | Phân loại hàng: - HỒNG PASTEL,M(40-58kg,1m40-1m62)Chất liệu: depĐúng với mô tả: dungMàu sắc: hongÁo đẹp hơn mong đợi luôn ấy. Vải dày dặn mà ko nóng đâu nha. Đường may đẹp kin kít luôn. Đáng tiền lắm nhé mọi người. Giao hàng 3 ngày ạ 0:22 phản hồi của Người Bán♥️ Cloudzy rất vui khi mang lại sự hài lòng cho quý khách hàng. Cảm ơn pdthien1402 đã tin tưởng mua hàng tại shop. Hy vọng được phục vụ bạn trong những đơn hàng tiếp theo ạ. Chúc bạn và gia đình nhiều niềm vui và sức khoẻ ạ. 😘 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁3báo cáo"
1,9cicnvv813,tất cả,"2024-07-04 16:55 | Phân loại hàng: - ĐEN,L(59-68kg,1m63-1m72","9cicnvv8132024-07-04 16:55 | Phân loại hàng: - ĐEN,L(59-68kg,1m63-1m72Màu sắc: đenĐúng với mô tả: áo dày dặnÁo dày dặn , sờ chất mịn đúng với hình ảnh minh họa. Sẽ quay lại ủng hộ shop típ   phản hồi của Người Bán❤ Cloudzy cảm ơn 9cicnvv813 đã tin tưởng và sử dụng sản phẩm của shop. Những đánh giá của bạn là động lực để shop cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. Shop kính chúc quý khách hàng nhiều sức khỏe và niềm vui😘. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁2báo cáo"
1,tpthao2901,tất cả,"2024-07-08 23:01 | Phân loại hàng: - ĐEN,XL(69-85kg,1m72-1m85","tpthao29012024-07-08 23:01 | Phân loại hàng: - ĐEN,XL(69-85kg,1m72-1m85Chất liệu: okMàu sắc: denĐúng với mô tả: dungSp oke  Phu hop vs Gia tien nen mua nha man cái tuổi chênh vênh này chạm vào đâu cũng thấy dang dở 0:07 phản hồi của Người Bán❤ Cloudzy cảm ơn tpthao2901 đã tin tưởng và sử dụng sản phẩm của shop. Những đánh giá của bạn là động lực để shop cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. Shop kính chúc quý khách hàng nhiều sức khỏe và niềm vui😘. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁2báo cáo"
1,bchdipnngth,tất cả,"2024-07-10 14:46 | Phân loại hàng: - NÂU PENNY,L(59-68kg,1m63-1m72","bchdipnngth2024-07-10 14:46 | Phân loại hàng: - NÂU PENNY,L(59-68kg,1m63-1m72Màu sắc: naauĐúng với mô tả: đúngĐpej chất đỉnh luôn màu cũng đẹp nchung hết ý hêhhhh phản hồi của Người Bán❤ Cloudzy cảm ơn bchdipnngth đã tin tưởng và sử dụng sản phẩm của shop. Những đánh giá của bạn là động lực để shop cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. Shop kính chúc quý khách hàng nhiều sức khỏe và niềm vui😘. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁3báo cáo"
1,thuvydngth,tất cả,"2024-08-06 14:06 | Phân loại hàng: - BE,XL(69-85kg,1m72-1m85","thuvydngth2024-08-06 14:06 | Phân loại hàng: - BE,XL(69-85kg,1m72-1m85Áo đẹp chất vải xịn, mặc mát, thoải mái cực. Chắc chắn sẽ ủng họi (hình ảnh mang tính chất nhận xu video mới là hàng của shop ạ) 0:16 phản hồi của Người BánCảm ơn những phản hồi đầy dễ thương của thuvydngth ạ! Những đánh giá của bạn là động lực để Cloudzy cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,r79p42kxzx,tất cả,"2024-08-05 07:40 | Phân loại hàng: - ĐEN,M(40-58kg,1m40-1m62)","r79p42kxzx2024-08-05 07:40 | Phân loại hàng: - ĐEN,M(40-58kg,1m40-1m62)Đúng với mô tả: chất okChất liệu: dày dặnMàu sắc: đenChất đẹp mọi người nên mua nhé 0:36     phản hồi của Người BánCảm ơn những phản hồi đầy dễ thương của r79p42kxzx ạ! Những đánh giá của bạn là động lực để Cloudzy cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁1báo cáo"
1,_thithaoo,tất cả,"2024-08-03 16:03 | Phân loại hàng: - ĐEN,M(40-58kg,1m40-1m62)","_thithaoo2024-08-03 16:03 | Phân loại hàng: - ĐEN,M(40-58kg,1m40-1m62)hình ảnh chỉ mang tính chất nhận xu áo dẻ đẹp chất lượng với số tiền bỏ ra thấy rất hài lòng sẽ quay lại tiếp tục ủng hộ shop ne  tư vấn nhiệt tình giao hàng đúng thời gian 0:26 phản hồi của Người Bán♥️ Cloudzy rất vui khi mang lại sự hài lòng cho quý khách hàng. Cảm ơn _thithaoo đã tin tưởng mua hàng tại shop. Hy vọng được phục vụ bạn trong những đơn hàng tiếp theo ạ. Chúc bạn và gia đình nhiều niềm vui và sức khoẻ ạ. 😘 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,n*****t,tất cả,"2024-07-28 08:04 | Phân loại hàng: - RÊU MOSS,M(40-58kg,1m40-1m62)","n*****t2024-07-28 08:04 | Phân loại hàng: - RÊU MOSS,M(40-58kg,1m40-1m62)Đẹp lứm mn ơi, chất vải mát. Shop rep nhanh. Mình m62 55kg shop tư vấn mặc size M, về thử thì dài rộng đều đẹp thật phản hồi của Người BánCảm ơn những phản hồi đầy dễ thương của nuoiongmat ạ! Những đánh giá của bạn là động lực để Cloudzy cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,t*****2,tất cả,"2024-07-01 23:12 | Phân loại hàng: - BE,M(40-58kg,1m40-1m62)","t*****22024-07-01 23:12 | Phân loại hàng: - BE,M(40-58kg,1m40-1m62)Chất liệu: thunnĐúng với mô tả: đúmMàu sắc: be:> áo dễ thương ạ cảm ơn shop nhé giâ cả tb chất lươnng áo tốt rep tn nhiệt tìn hihi ❤️😘😘😘 0:08 phản hồi của Người Bán❤ Cloudzy cảm ơn tuhy12 đã tin tưởng và sử dụng sản phẩm của shop. Những đánh giá của bạn là động lực để shop cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. Shop kính chúc quý khách hàng nhiều sức khỏe và niềm vui😘. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁1báo cáo"
1,phuongphuonghuong2007,tất cả,"2024-06-15 14:30 | Phân loại hàng: - ĐEN,L(59-68kg,1m63-1m72","phuongphuonghuong20072024-06-15 14:30 | Phân loại hàng: - ĐEN,L(59-68kg,1m63-1m72😄Thời gian vận chuyển rất hợp lí. Tôi đã đặt hàng với tâm thế hào hứng chờ đợi để được trải nghiệm sản phẩm và tôi không hề bị chờ mỏi cổ. Có thể thấy bên vận chuyển không quản ngại thời tiết và đường xá xa xôi để đưa sản phẩm cho tôi trong thời gian ngắn nhất.  phản hồi của Người Bán❤ Cloudzy cảm ơn phuongphuonghuong2007 đã tin tưởng và sử dụng sản phẩm của shop. Những đánh giá của bạn là động lực để shop cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. Shop kính chúc quý khách hàng nhiều sức khỏe và niềm vui😘. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,ususs657,tất cả,"2024-07-29 11:09 | Phân loại hàng: - TRẮNG,L(59-68kg,1m63-1m72","ususs6572024-07-29 11:09 | Phân loại hàng: - TRẮNG,L(59-68kg,1m63-1m72Chất liệu: cottonMàu sắc: trắngĐúng với mô tả: áo đẹp nha form dáng basic giá thành 100k quá hời   phản hồi của Người Bán♥️ Cloudzy rất vui khi mang lại sự hài lòng cho quý khách hàng. Cảm ơn ususs657 đã tin tưởng mua hàng tại shop. Hy vọng được phục vụ bạn trong những đơn hàng tiếp theo ạ. Chúc bạn và gia đình nhiều niềm vui và sức khoẻ ạ. 😘 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,nguyenhongthuy2003.,tất cả,"2024-06-29 23:16 | Phân loại hàng: - XÁM TITAN,L(59-68kg,1m63-1m72","nguyenhongthuy2003.2024-06-29 23:16 | Phân loại hàng: - XÁM TITAN,L(59-68kg,1m63-1m72Size L đối v m6 như tui là rộng nha. Ưng lắm á mà sao tui giận mới có lầm mà đám mây màu trắng của tui thành mây đen luôn dạ :)) bùn 0:17   phản hồi của Người Bán❤ Cloudzy cảm ơn nguyenhongthuy2003. đã tin tưởng và sử dụng sản phẩm của shop. Những đánh giá của bạn là động lực để shop cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. Shop kính chúc quý khách hàng nhiều sức khỏe và niềm vui😘. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁1báo cáo"
1,maiqueen_0708,tất cả,"2024-06-19 15:54 | Phân loại hàng: - NÂU PENNY,M(40-58kg,1m40-1m62)","maiqueen_07082024-06-19 15:54 | Phân loại hàng: - NÂU PENNY,M(40-58kg,1m40-1m62)Chất liệu: thun cottonĐúng với mô tả: đúngMàu sắc: nâuáo xinh nha,tui m50 mua size M mặc vừa in lun 0:18 phản hồi của Người Bán♥️ Cloudzy rất vui khi mang lại sự hài lòng cho quý khách hàng. Cảm ơn maiqueen_0708 đã tin tưởng mua hàng tại shop. Hy vọng được phục vụ bạn trong những đơn hàng tiếp theo ạ. Chúc bạn và gia đình nhiều niềm vui và sức khoẻ ạ. 😘 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁2báo cáo"
1,nguyen..ngoc_08,tất cả,"2024-07-28 08:35 | Phân loại hàng: - BE,L(59-68kg,1m63-1m72","nguyen..ngoc_082024-07-28 08:35 | Phân loại hàng: - BE,L(59-68kg,1m63-1m72Màu sắc: màu kemChất liệu: vảiĐúng với mô tả: đúngÁo quá đẹp, giống hình. Vải quá chất lượng. Ban đầu nhìn giá cũng ngại nhưng mà nhânn về thật sự đáng tiền. Áo form to nên cân nhắc 0:14phản hồi của Người BánCảm ơn những phản hồi đầy dễ thương của nguyen..ngoc_08 ạ! Những đánh giá của bạn là động lực để Cloudzy cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,quynhhuongg2512,tất cả,"2024-07-09 11:38 | Phân loại hàng: - ĐEN,M(40-58kg,1m40-1m62)","quynhhuongg25122024-07-09 11:38 | Phân loại hàng: - ĐEN,M(40-58kg,1m40-1m62)Màu sắc: đenĐúng với mô tả: đúngĐã mua lần thứ 3 áo xinh giá rẻ sẽ ủng hộ shop lâu dàiiiii 0:06 phản hồi của Người Bán❤ Cloudzy cảm ơn quynhhuongg2512 đã tin tưởng và sử dụng sản phẩm của shop. Những đánh giá của bạn là động lực để shop cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. Shop kính chúc quý khách hàng nhiều sức khỏe và niềm vui😘. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁1báo cáo"
1,n*****n,tất cả,"2024-07-01 22:14 | Phân loại hàng: - ĐEN,XL(69-85kg,1m72-1m85","n*****n2024-07-01 22:14 | Phân loại hàng: - ĐEN,XL(69-85kg,1m72-1m85Đúng với mô tả: đúngMàu sắc: đenChất liệu: kh btÁo xinh lắm nha, vãi dày dặn đẹp. Áo rẻ mà chất lượng miễn chê 0:06 phản hồi của Người Bán❤ Cloudzy cảm ơn nqocc_ahnn đã tin tưởng và sử dụng sản phẩm của shop. Những đánh giá của bạn là động lực để shop cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. Shop kính chúc quý khách hàng nhiều sức khỏe và niềm vui😘. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,_*****y,tất cả,"2024-07-24 08:54 | Phân loại hàng: - HỒNG PASTEL,M(40-58kg,1m40-1m62)","_*****y2024-07-24 08:54 | Phân loại hàng: - HỒNG PASTEL,M(40-58kg,1m40-1m62)Giao hàng nhanh, đóng gói cẩn thận, mới đầu mình bị nhầm đơn nhưng shop xử lí rất nhiệt tình và nhanh chóng. Xứng đáng mua đi mua lại nhé! phản hồi của Người BánCảm ơn những phản hồi đầy dễ thương của _gemma17y ạ! Những đánh giá của bạn là động lực để Cloudzy cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,anguyen2505,tất cả,"2024-07-05 11:44 | Phân loại hàng: - BE,L(59-68kg,1m63-1m72","anguyen25052024-07-05 11:44 | Phân loại hàng: - BE,L(59-68kg,1m63-1m72Chất liệu: cottonMàu sắc: kemĐúng với mô tả: đẹpĐồ đẹp đúng đỉnh luôn phù hợp vs gái tiền đúng rẽ mua mặt thích lắm nên chọn hơn 1 size để giặc nó còn rút lại là ok nha 0:06 phản hồi của Người Bán❤ Cloudzy cảm ơn anguyen2505 đã tin tưởng và sử dụng sản phẩm của shop. Những đánh giá của bạn là động lực để shop cải thiện và phục vụ khách hàng tốt hơn nữa. Cloudzy mong sẽ được phục vụ bạn trong các đơn hàng tiếp theo. Shop kính chúc quý khách hàng nhiều sức khỏe và niềm vui😘. 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,tok9uxqi19,tất cả,"2024-07-28 13:04 | Phân loại hàng: - BE,M(40-58kg,1m40-1m62)","tok9uxqi192024-07-28 13:04 | Phân loại hàng: - BE,M(40-58kg,1m40-1m62)Chất liệu: vải đẹpMàu sắc: đúng với ảnh mẫuĐúng với mô tả: đúngGiao hàng nhanh, đóng gói cẩn thận, chất lượng sản phẩm tốt 0:26 phản hồi của Người Bán♥️ Cloudzy rất vui khi mang lại sự hài lòng cho quý khách hàng. Cảm ơn tok9uxqi19 đã tin tưởng mua hàng tại shop. Hy vọng được phục vụ bạn trong những đơn hàng tiếp theo ạ. Chúc bạn và gia đình nhiều niềm vui và sức khoẻ ạ. 😘 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,to_ruc00,tất cả,"2024-06-28 09:58 | Phân loại hàng: - TRẮNG,M(40-58kg,1m40-1m62)","to_ruc002024-06-28 09:58 | Phân loại hàng: - TRẮNG,M(40-58kg,1m40-1m62)Chất liệu: vairMàu sắc: trắngĐúng với mô tả: đúngchất vải dày, cổ áo không rộng, áo đẹp và chất lượng lắm ạ 0:10 phản hồi của Người Bán♥️ Cloudzy rất vui khi mang lại sự hài lòng cho quý khách hàng. Cảm ơn to_ruc00 đã tin tưởng mua hàng tại shop. Hy vọng được phục vụ bạn trong những đơn hàng tiếp theo ạ. Chúc bạn và gia đình nhiều niềm vui và sức khoẻ ạ. 😘 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,n*****1,tất cả,"2024-08-02 12:20 | Phân loại hàng: - NÂU PENNY,M(40-58kg,1m40-1m62)","n*****12024-08-02 12:20 | Phân loại hàng: - NÂU PENNY,M(40-58kg,1m40-1m62)Chất liệu: okĐúng với mô tả: đúngMàu sắc: okÁo đẹp giao hàng nhanh qưertyuiopasdfghjklzxcvbnm 0:11 phản hồi của Người Bán♥️ Cloudzy rất vui khi mang lại sự hài lòng cho quý khách hàng. Cảm ơn nguyenphuonganh17_01 đã tin tưởng mua hàng tại shop. Hy vọng được phục vụ bạn trong những đơn hàng tiếp theo ạ. Chúc bạn và gia đình nhiều niềm vui và sức khoẻ ạ. 😘 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁hữu ích?báo cáo"
1,tieuneo123,tất cả,"2024-06-20 11:41 | Phân loại hàng: - ĐEN,M(40-58kg,1m40-1m62)","tieuneo1232024-06-20 11:41 | Phân loại hàng: - ĐEN,M(40-58kg,1m40-1m62)Màu sắc: đenKh có ảnh do mn thông cảm Áo đẹp lắm ạ, vừa form người Đơn giản rất ưng ý Sẽ còn quay lại mua tiếp hihi😀😀phản hồi của Người Bán♥️ Cloudzy rất vui khi mang lại sự hài lòng cho quý khách hàng. Cảm ơn tieuneo123 đã tin tưởng mua hàng tại shop. Hy vọng được phục vụ bạn trong những đơn hàng tiếp theo ạ. Chúc bạn và gia đình nhiều niềm vui và sức khoẻ ạ. 😘 🎁Thân tặng bạn món quà ở sản phẩm tiếp theo ạ🎁2báo cáo"
