ID,User,rating,date,review,type,sentiment
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,"{'positive':100%,'negative':0%}"
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,"{'positive':100%,'negative':0%}"
1,anguyenha,5,"2024-07-29 22:51 | Phân loại hàng: Nude,M (46-54 Kg)","Chất liệu: đẹpMàu sắc: HồngSản phẩm mặc rất thoái mái, mát, không bị lộ viền, phù hợp với những bạn hay mặc đồ body như mình! Chắc chắn sẽ mua lại sp của shop ạ",bot,"{'positive':100%,'negative':0%}"
1,dieu184,5,"2024-07-25 08:29 | Phân loại hàng: Đen,S (39-45 Kg)",Quần rẻ mà mặc oke nha mn. Quất liền 10c mặc cả tuần k lo k có quần mặc. Chất mềm mát mặc khá thoáng. Thank shop đã tư vấn nhiệt tình ạ.,bot,"{'positive':90%,'negative':5%}"
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,"{'positive':100%,'negative':0%}"
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,"{'positive':90%,'negative':10%}"
1,anguyenha,5,"2024-07-29 22:51 | Phân loại hàng: Nude,M (46-54 Kg)","Chất liệu: đẹpMàu sắc: HồngSản phẩm mặc rất thoái mái, mát, không bị lộ viền, phù hợp với những bạn hay mặc đồ body như mình! Chắc chắn sẽ mua lại sp của shop ạ",bot,"{'positive':100%,'negative':0%}"
1,dieu184,5,"2024-07-25 08:29 | Phân loại hàng: Đen,S (39-45 Kg)",Quần rẻ mà mặc oke nha mn. Quất liền 10c mặc cả tuần k lo k có quần mặc. Chất mềm mát mặc khá thoáng. Thank shop đã tư vấn nhiệt tình ạ.,bot,"{'positive':90%,'negative':5%}"
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,"{'positive':90%,'negative':10%}"
1,anguyenha,5,"2024-07-29 22:51 | Phân loại hàng: Nude,M (46-54 Kg)","Chất liệu: đẹpMàu sắc: HồngSản phẩm mặc rất thoái mái, mát, không bị lộ viền, phù hợp với những bạn hay mặc đồ body như mình! Chắc chắn sẽ mua lại sp của shop ạ",bot,"{'positive':100%,'negative':0%}"
1,dieu184,5,"2024-07-25 08:29 | Phân loại hàng: Đen,S (39-45 Kg)",Quần rẻ mà mặc oke nha mn. Quất liền 10c mặc cả tuần k lo k có quần mặc. Chất mềm mát mặc khá thoáng. Thank shop đã tư vấn nhiệt tình ạ.,bot,"{'positive':95%,'negative':5%}"
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,"{'positive':100%,'negative':0%}"
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,
1,anguyenha,5,"2024-07-29 22:51 | Phân loại hàng: Nude,M (46-54 Kg)","Chất liệu: đẹpMàu sắc: HồngSản phẩm mặc rất thoái mái, mát, không bị lộ viền, phù hợp với những bạn hay mặc đồ body như mình! Chắc chắn sẽ mua lại sp của shop ạ",bot,
1,dieu184,5,"2024-07-25 08:29 | Phân loại hàng: Đen,S (39-45 Kg)",Quần rẻ mà mặc oke nha mn. Quất liền 10c mặc cả tuần k lo k có quần mặc. Chất mềm mát mặc khá thoáng. Thank shop đã tư vấn nhiệt tình ạ.,bot,"{'positive':95%,'negative':5%}"
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,"{'positive':100%,'negative':0%}"
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,"{'positive':90%,'negative':10%}"
1,anguyenha,5,"2024-07-29 22:51 | Phân loại hàng: Nude,M (46-54 Kg)","Chất liệu: đẹpMàu sắc: HồngSản phẩm mặc rất thoái mái, mát, không bị lộ viền, phù hợp với những bạn hay mặc đồ body như mình! Chắc chắn sẽ mua lại sp của shop ạ",bot,
1,dieu184,5,"2024-07-25 08:29 | Phân loại hàng: Đen,S (39-45 Kg)",Quần rẻ mà mặc oke nha mn. Quất liền 10c mặc cả tuần k lo k có quần mặc. Chất mềm mát mặc khá thoáng. Thank shop đã tư vấn nhiệt tình ạ.,bot,"{'positive':95%,'negative':0%}"
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,"{'positive':90%,'negative':0%}"
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,
1,anguyenha,5,"2024-07-29 22:51 | Phân loại hàng: Nude,M (46-54 Kg)","Chất liệu: đẹpMàu sắc: HồngSản phẩm mặc rất thoái mái, mát, không bị lộ viền, phù hợp với những bạn hay mặc đồ body như mình! Chắc chắn sẽ mua lại sp của shop ạ",bot,"{'positive':100%,'negative':0%}"
1,dieu184,5,"2024-07-25 08:29 | Phân loại hàng: Đen,S (39-45 Kg)",Quần rẻ mà mặc oke nha mn. Quất liền 10c mặc cả tuần k lo k có quần mặc. Chất mềm mát mặc khá thoáng. Thank shop đã tư vấn nhiệt tình ạ.,bot,"{'positive':95%,'negative':5%}"
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,"{'positive':100%,'negative':0%}"
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,"{'positive':90%,'negative':10%}"
1,anguyenha,5,"2024-07-29 22:51 | Phân loại hàng: Nude,M (46-54 Kg)","Chất liệu: đẹpMàu sắc: HồngSản phẩm mặc rất thoái mái, mát, không bị lộ viền, phù hợp với những bạn hay mặc đồ body như mình! Chắc chắn sẽ mua lại sp của shop ạ",bot,"{'positive':95%,'negative':5%}"
1,dieu184,5,"2024-07-25 08:29 | Phân loại hàng: Đen,S (39-45 Kg)",Quần rẻ mà mặc oke nha mn. Quất liền 10c mặc cả tuần k lo k có quần mặc. Chất mềm mát mặc khá thoáng. Thank shop đã tư vấn nhiệt tình ạ.,bot,"{'positive':90%,'negative':0%}"
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,"{'positive':90%,'negative':10%}"
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,
1,anguyenha,5,"2024-07-29 22:51 | Phân loại hàng: Nude,M (46-54 Kg)","Chất liệu: đẹpMàu sắc: HồngSản phẩm mặc rất thoái mái, mát, không bị lộ viền, phù hợp với những bạn hay mặc đồ body như mình! Chắc chắn sẽ mua lại sp của shop ạ",bot,"{'positive':95%,'negative':5%}"
1,dieu184,5,"2024-07-25 08:29 | Phân loại hàng: Đen,S (39-45 Kg)",Quần rẻ mà mặc oke nha mn. Quất liền 10c mặc cả tuần k lo k có quần mặc. Chất mềm mát mặc khá thoáng. Thank shop đã tư vấn nhiệt tình ạ.,bot,"{'positive':95%,'negative':5%}"
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,"{'positive':100%,'negative':0%}"
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,"{'positive':100%,'negative':0%}"
1,anguyenha,5,"2024-07-29 22:51 | Phân loại hàng: Nude,M (46-54 Kg)","Chất liệu: đẹpMàu sắc: HồngSản phẩm mặc rất thoái mái, mát, không bị lộ viền, phù hợp với những bạn hay mặc đồ body như mình! Chắc chắn sẽ mua lại sp của shop ạ",bot,"{'positive':100%,'negative':0%}"
1,dieu184,5,"2024-07-25 08:29 | Phân loại hàng: Đen,S (39-45 Kg)",Quần rẻ mà mặc oke nha mn. Quất liền 10c mặc cả tuần k lo k có quần mặc. Chất mềm mát mặc khá thoáng. Thank shop đã tư vấn nhiệt tình ạ.,bot,"{'positive':100%,'negative':0%}"
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,"{'positive':100%,'negative':0%}"
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,"{'positive':90%,'negative':10%}"
1,anguyenha,5,"2024-07-29 22:51 | Phân loại hàng: Nude,M (46-54 Kg)","Chất liệu: đẹpMàu sắc: HồngSản phẩm mặc rất thoái mái, mát, không bị lộ viền, phù hợp với những bạn hay mặc đồ body như mình! Chắc chắn sẽ mua lại sp của shop ạ",bot,
1,dieu184,5,"2024-07-25 08:29 | Phân loại hàng: Đen,S (39-45 Kg)",Quần rẻ mà mặc oke nha mn. Quất liền 10c mặc cả tuần k lo k có quần mặc. Chất mềm mát mặc khá thoáng. Thank shop đã tư vấn nhiệt tình ạ.,bot,
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,"{'positive':100%,'negative':0%}"
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,"{'positive':90%,'negative':10%}"
1,anguyenha,5,"2024-07-29 22:51 | Phân loại hàng: Nude,M (46-54 Kg)","Chất liệu: đẹpMàu sắc: HồngSản phẩm mặc rất thoái mái, mát, không bị lộ viền, phù hợp với những bạn hay mặc đồ body như mình! Chắc chắn sẽ mua lại sp của shop ạ",bot,"{'positive':100%,'negative':0%}"
1,dieu184,5,"2024-07-25 08:29 | Phân loại hàng: Đen,S (39-45 Kg)",Quần rẻ mà mặc oke nha mn. Quất liền 10c mặc cả tuần k lo k có quần mặc. Chất mềm mát mặc khá thoáng. Thank shop đã tư vấn nhiệt tình ạ.,bot,"{'positive':90%,'negative':0%}"
1,hyennnz,5,"2024-07-26 20:11 | Phân loại hàng: Nude,M (39-45 Kg)","Đúng với mô tả: totChất liệu: mềm mịnMàu sắc: đỏẢnh 1 chất lượng 10 Theo nhue trải nghiệm của mình thì thật sự đáng với mong đợi,dám bỏ tiền ra mua sản phẩm với lượt mua khá ít và thứ mình nhận lại rất tuyệt Đáng đồng tiền bát gạo!!!",bot,"{'positive':100%,'negative':0%}"
1,phnganhnguynth021,5,"2024-08-10 10:36 | Phân loại hàng: Đen,L (46-54 Kg)","Quần oki nha mọi người, shipper thân thiện, rẻ nên đặt phát 5 cái luôn 0:06",bot,
10,n*****b,5,2024-06-26 11:00 | Phân loại hàng: S,Đúng với mô tả: tootsChất liệu: tốtMàu sắc: tiotsĐẹp chất lượng tốt và tiện lợi khi mnag đi du lịch shop giao hàng nhanh rep tn hôc trợ nhanh Cảm ơn shop chúc shop đắt hàng,normal,"{'positive':90%,'negative':10%}"
10,t*****3,5,2024-05-03 21:15 | Phân loại hàng: M,"Nên muaaaaaaaaaaaaaaaaaa - 🥰Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này. 0:05 2báo cáo",bot,"{'positive':100%,'negative':0%}"
10,c*****0,5,2024-06-30 16:38 | Phân loại hàng: M,"Đúng với mô tả: 9ddMàu sắc: đenChất liệu: vảiVải ko co dãn nha mấy bà, mặc chuẩn size mới được. Tui m63,55kg mặc size M hơi kích ngực xíu nên hay bị bung cúc lắm nha🥲🥲 0:07",normal,"{'positive':60%,'negative':40%}"
10,phgbbb,5,2024-04-24 12:36 | Phân loại hàng: M,Tuy giao hàng hơi lâu nhưng chất lượng 10 điểm ko có nhưng,normal,"{'positive':40%,'negative':60%}"
10,d*****0,5,2024-05-07 17:56 | Phân loại hàng: S,"ảnh mang tính chất nhận xu, sản phẩm gọn gàng nhẹ nhàng mặc đi biển oke luôn 0:13",normal,"{'positive':80%,'negative':20%}"
10,vy_ri,5,2024-06-21 12:45 | Phân loại hàng: S,"Sản phẩm oke, giao hàng nhanh , giá cả hợp lí , nên mua nha mọi người",normal,"{'positive':100%,'negative':0%}"
10,phuonggii_,5,2024-07-07 22:02 | Phân loại hàng: S,"""Giá cả hợp lý, sản phẩm đẹp, chất lượng tốt, đáng đồng tiền bát gạo.",normal,
10,t*****3,5,2024-07-30 23:07 | Phân loại hàng: M,"Đúng với mô tả: dungMàu sắc: denChất liệu: len tămChất len tăng, mặc khá vừa hơi rộng xíu, giao hàng nhanh , phù hợp giá tiền",bot,"{'positive':90%,'negative':10%}"
10,178khanhan,5,2024-07-31 22:59 | Phân loại hàng: M,siu siu đẹp đóng gói chỉnh chu hơi có mùi xíu thoi nha nói chung oki là,normal,"{'positive':60%,'negative':40%}"
10,6rezilmokm,5,2024-07-24 11:32 | Phân loại hàng: M,Tuyệt vời hình ảnh mang tc nhận xu,normal,"{'positive':100%,'negative':0%}"
10,l*****0,5,2024-05-05 12:29 | Phân loại hàng: M,"chất siu mềm, lúc nhận hàng gói hàng siêu chắc luôn quá xịnn ạ rcm mng mua nha😝 0:07 1báo cáo",normal,"{'positive':100%,'negative':0%}"
10,k*****n,5,2024-07-30 22:44 | Phân loại hàng: M,Chất liệu: vairMàu sắc: denĐúng với mô tả: dungok lam nha moi nguoi nen mua rat phu hop voi gia tien 0:05,normal,"{'positive':90%,'negative':10%}"
10,m*****7,5,2024-05-18 14:31 | Phân loại hàng: S,Màu sắc: mau sac la mau denĐúng với mô tả: dung voi mo taChất liệu: chat lieu la chat tamchuan from dang 0:06,bot,"{'positive':80%,'negative':20%}"
10,ngoclinh_236,5,2024-06-04 03:58 | Phân loại hàng: M,,normal,
10,l*****y,5,2024-06-30 23:58 | Phân loại hàng: M,,normal,
10,wt6134cxr5,5,2024-05-23 10:18 | Phân loại hàng: S,,normal,
10,linh_xu2604,5,2024-08-01 10:46 | Phân loại hàng: S,,normal,
10,hyennnz,5,2024-04-08 18:45 | Phân loại hàng: S,,bot,
11,hongthu_16,5,"2023-10-14 19:31 | Phân loại hàng: Trắng,S",,normal,
11,w*****_,5,"2024-01-16 23:50 | Phân loại hàng: Nâu bã trầu,M","Màu sắc: nauChất liệu: cottonthoang mat, ao dep nhung ma vi la baby tee nên nó sẽ bé ý ạ, shop cung rep rat nhiet tinh nhaaa 10diem 0:24",normal,"{'positive':60%,'negative':40%}"
11,hanh200391.,5,"2023-08-16 09:46 | Phân loại hàng: Đen,S","Màu sắc: denChất liệu: coton lạnhĐúng với mô tả: đúngk ngờ với giá này mua đc e áo ưng hết ý luôn, xinh cực kỳ, mặc mát nữa, mua size M là sẽ rộng rãi hơn tý",normal,"{'positive':100%,'negative':0%}"
11,thachchi2093,5,"2024-06-27 13:13 | Phân loại hàng: Đen,S",Chất liệu: okvải thun mềm mịn đẹp rất ưng forem okw nên mua nha giao nhanh 0:08,normal,"{'positive':90%,'negative':10%}"
11,thao1692005,5,"2024-04-06 11:27 | Phân loại hàng: Đen,M","Màu sắc: okĐúng với mô tả: okChất liệu: okSiêu ưng siêu mê đỉnh lắm luôn ấy, hình ảnh chỉ mang tính chất minh hoạ. Nên mua nha",normal,"{'positive':90%,'negative':0%}"
11,v*****.,5,"2024-04-04 21:31 | Phân loại hàng: Đen,M","Chất liệu: vải thôMàu sắc: đenĐúng với mô tả: chuẩn10 điểm cho shop luôn từ chất lượng áo cho tới cách đóng gói. Ko có điểm gì để chế, sản phẩm của shop mình thấy khá hợp lý để mọi người làm quà tặng",normal,"{'positive':100%,'negative':0%}"
11,my_an_66,5,"2023-08-02 13:12 | Phân loại hàng: Trắng,S",Hình ảnh chỉ mang tính chất minh hoạ. Nhưng áo rất đẹp. Đúng from mặt êm lắm,normal,"{'positive':100%,'negative':0%}"
11,n*****3,5,"2024-04-06 20:37 | Phân loại hàng: Đen,M","hình ảnh & video mang tính chất minh học. Mình mua nhiều của shop rồi nha, giao đầy đủ",bot,
11,hongthanh260923,5,"2023-09-28 15:51 | Phân loại hàng: Nâu bã trầu,M",Chất liệu: vai cotton thoang matMàu sắc: mau nau ba trauĐúng với mô tả: mau hoi sang so voi mo ta xua shopMoi nguoi tham khao nha,normal,"{'positive':20%,'negative':80%}"
11,w*****_,5,"2024-01-16 23:51 | Phân loại hàng: Đen,M","Chất liệu: cottonMàu sắc: denao dep, mac mat shop tvan nhiet tinh, vi la baby tee nen thiet ke nho xinh 0:24",normal,"{'positive':80%,'negative':20%}"
11,nguyenynhi2408,5,"2023-12-26 12:37 | Phân loại hàng: Nâu bã trầu,M",Chỉnh chu và đẹp ❤,normal,"{'positive':100%,'negative':0%}"
11,doanphung15,5,"2023-11-07 23:25 | Phân loại hàng: Đen,M",,normal,
11,letrang3005,1,"2023-11-21 22:07 | Phân loại hàng: Nâu bã trầu,M","Màu sắc: xauĐúng với mô tả: xauChất liệu: xauáo bị bẩn, giao hang lau. nen can nhac",normal,"{'positive':0%,'negative':100%}"
12,t*****6,5,"2024-07-10 07:47 | Phân loại hàng: Đen,S",,bot,
12,piuuu1612,5,"2024-04-23 01:07 | Phân loại hàng: Đen,S","Màu sắc: denĐúng với mô tả: dungChất liệu: cottonao xinh vai , dong goi chin chu het muc , t nhan hang ma bat ngo vai",normal,
12,taphoacotho,5,"2024-04-25 05:06 | Phân loại hàng: Đen,M","Trăm người bán, vạn người mua, hơn thua nhau ở chất lượng. Vì sản phẩm tốt thì ko rẻ, mà sản phẩm rẻ thì chưa chắc đã tốt. Vừa rẻ vừa tốt thì ít có lắm. Vì vậy muốn mua hàng tốt thì đừng nhìn vào giá cả, mà hãy xem chất lượng hàng hoá đó ntnao",normal,"{'positive':20%,'negative':80%}"
12,h*****c,5,"2024-06-03 17:47 | Phân loại hàng: Đen,M",áo đẹppp chất mát đi đâu ai cũng nhìn t lun nek =))) hài vl í ae nên mua nên mua,normal,"{'positive':100%,'negative':0%}"
12,nguyenlinhhhh31,5,"2024-06-15 20:42 | Phân loại hàng: Đen,M",Giao hàng nhanh chất ok,normal,"{'positive':90%,'negative':10%}"
12,tracee_tracee,5,"2024-06-28 19:36 | Phân loại hàng: Trắng,S","Chất liệu: thunĐúng với mô tả: okMàu sắc: trắng ngàShop chuẩn bị hàng và gói hàng đẹp, nhưng mà sao lại giao cho khách cái áo bị Ố VÀNG KHÈ Ở TAY ÁO vậy, áo cũ hay sao, ko tôn trọng khách hàng à??? 0:10",normal,"{'positive':30%,'negative':70%}"
12,t*****2,5,"2024-08-09 08:46 | Phân loại hàng: Trắng,M",nma t i is the only person 🧍‍♀️ i in her class that is a ko bt t and a bt grader who 0:04,bot,
12,cunshop1996,5,"2024-07-12 17:54 | Phân loại hàng: Đen,S",,normal,
12,m*****_,5,"2024-05-30 18:04 | Phân loại hàng: Đen,M",,normal,
12,anhthu.1601,5,"2024-06-05 22:42 | Phân loại hàng: Đen,S",,normal,
12,truongkhanhvi1705,5,"2024-06-23 13:06 | Phân loại hàng: Đen,M",,normal,
12,milcah374,5,"2024-04-09 16:19 | Phân loại hàng: Đen,M",,normal,
12,t*****2,5,"2024-08-09 08:46 | Phân loại hàng: Trắng,M",nma t i is the only person 🧍‍♀️ i in her class that is a ko bt t and a bt grader who 0:04,bot,
12,cunshop1996,5,"2024-07-12 17:54 | Phân loại hàng: Đen,S",,normal,
12,m*****_,5,"2024-05-30 18:04 | Phân loại hàng: Đen,M",,normal,
12,anhthu.1601,5,"2024-06-05 22:42 | Phân loại hàng: Đen,S",,normal,
12,truongkhanhvi1705,5,"2024-06-23 13:06 | Phân loại hàng: Đen,M",,normal,
12,milcah374,5,"2024-04-09 16:19 | Phân loại hàng: Đen,M",,normal,
13,m*****1,5,"2024-03-12 17:22 | Phân loại hàng: Mẫu Phối,S",Áo đẹp lắm ạ đóng góp siêu cẩn thận và rất chỉn chu không có điểm nào chê luôn 1báo cáo,normal,"{'positive':100%,'negative':0%}"
13,d*****4,5,"2023-12-09 18:25 | Phân loại hàng: Mẫu Phối,M",Áo đỉnh vậy trời. Cứ phải nói là hết nước chấm luôn. Hình in còn bink binkk lấp lánh sánh sao các thứ các thứ. Mua nhiều lần của shop rồi lần nào cũng ưng. Tư vấn nhiệt tình giao hàng nhanh đóng gói cẩn thận…. Thank shop,normal,
